"22092707","Completed","77.119.199.233","10/20/2024 11:33:38","0","70","1","","","","","","","","","AT","9","2","","1","","","","2","1","","","","1","1","","2","4","4","4","4","4","1","1","","","","","1","2","2","1","2","4","1","3",""
"22092708","Completed","77.119.199.233","10/20/2024 11:35:07","0","69","1","","","","","","","","","AT","9","2","","1","","","","1","1","1","","","1","1","","3","3","3","3","3","3","1","1","1","1","","1","1","2","2","1","1","2","2","3",""
"22092709","Completed","77.119.199.233","10/20/2024 11:36:38","0","73","1","","","","","","","","","AT","9","1","","","1","","1","4","1","1","","1","","","1","1","3","4","3","4","4","1","1","","","1","1","1","2","3","1","2","4","2","1",""
"22093194","Completed","212.186.128.243","10/20/2024 16:41:41","0","525","1","","","","","","","","","AT","9","2","1","1","","","","2","1","","","","1","1","","1","3","2","5","4","5","1","","1","1","1","","1","1","2","1","2","4","1","4",""
"22093257","Completed","212.186.128.243","10/20/2024 17:06:27","0","71","1","","","","","","","","","AT","9","2","","","1","","","1","","1","","","1","","","3","2","4","5","4","5","1","","1","1","","","1","1","3","3","3","4","2","4",""
"22093258","Completed","212.186.128.243","10/20/2024 17:07:49","0","94","1","","","","","","","","","AT","9","2","","1","","","","2","1","","1","1","1","1","1","3","2","2","4","5","4","2","","","","1","","2","3","3","3","3","3","1","2",""
"22093351","Completed","2003:c7:7f40:1000:fc10:b8f0:cafa:da80","10/20/2024 17:29:22","0","130","1","","","","","","","","","DE","BW","1","","","","1","1","4","1","","","1","","1","","2","5","4","2","2","2","2","","1","","","","2","2","1","1","2","2","1","1",""
"22093352","Completed","2003:c7:7f40:1000:fc10:b8f0:cafa:da80","10/20/2024 17:31:22","0","91","1","","","","","","","","","DE","BW","1","","","","1","1","4","1","","","1","","1","","2","5","5","3","2","2","2","1","","","","","1","2","2","1","2","2","1","1",""
"22093353","Completed","2003:c7:7f40:1000:fc10:b8f0:cafa:da80","10/20/2024 17:33:03","0","69","1","","","","","","","","","DE","BW","1","","","","1","1","4","","1","","1","","1","","1","5","5","4","2","2","1","1","1","","","","1","2","1","1","2","2","1","1",""
"22093499","Completed","213.162.73.223","10/20/2024 18:23:27","0","43","1","","","","","","","","","AT","6","2","","","1","","","3","","1","","","","","1","3","3","2","2","4","2","2","","1","","","","2","3","4","2","2","3","2","4",""
"22093500","Completed","213.162.73.223","10/20/2024 18:24:12","0","37","1","","","","","","","","","AT","6","2","","","1","","","","","1","","","","","1","1","2","5","2","2","2","1","1","","","","1","2","4","4","3","1","1","2","5",""
"22093501","Completed","213.162.73.223","10/20/2024 18:24:54","0","35","1","","","","","","","","","AT","6","1","","","1","","","4","","","1","","","1","","1","2","5","5","5","2","1","","1","","","","2","1","3","3","5","2","2","4",""
"22093502","Completed","213.162.73.223","10/20/2024 18:25:33","0","37","1","","","","","","","","","AT","6","1","","1","","","","4","1","","","","","1","","1","2","2","2","2","4","1","","1","1","1","","2","1","3","2","4","6","2","4",""
"22093505","Completed","185.199.83.252","10/20/2024 18:39:35","0","161","1","","","","","","","","","AT","7","1","","","1","","","4","","1","","","1","","","2","5","4","3","4","4","1","","","","","1","1","2","2","1","1","3","2","2",""
"22093506","Completed","185.199.83.252","10/20/2024 18:42:27","0","95","1","","","","","","","","","AT","7","1","","1","","","","4","1","","","1","","","","2","4","3","2","4","3","2","1","","1","","1","1","1","1","1","2","2","1","1",""
"22093596","Completed","185.199.83.252","10/20/2024 18:46:07","0","113","1","","","","","","","","","AT","7","2","","","","1","","3","1","","","","","1","","3","4","3","3","3","3","2","1","","","","1","2","2","3","3","2","2","1","3",""
"22093597","Completed","185.199.83.252","10/20/2024 18:48:41","0","186","1","","","","","","","","","AT","7","2","","1","1","","","2","1","","1","","1","","1","3","5","4","2","4","2","2","1","","","1","","1","2","2","1","2","3","2","2",""
"22093599","Completed","185.199.83.252","10/20/2024 18:51:28","0","108","1","","","","","","","","","AT","7","1","","","1","","1","4","1","1","","","1","1","","1","5","4","2","5","3","1","1","","","1","1","1","2","1","1","1","1","1","1",""
"22093600","Completed","185.199.83.252","10/20/2024 18:53:25","0","113","1","","","","","","","","","AT","7","2","","1","","","","2","1","","","1","1","1","1","2","5","5","3","5","3","1","1","","","1","1","1","2","2","3","2","3","2","4",""
"22093601","Completed","212.186.128.243","10/20/2024 18:54:59","0","72","1","","","","","","","","","AT","9","2","","","","1","","3","","1","","","","1","1","2","5","4","2","3","4","1","1","","1","","1","1","2","2","1","2","2","1","2",""
"22093603","Completed","212.186.128.243","10/20/2024 18:56:16","0","56","1","","","","","","","","","AT","9","1","","","","","1","4","1","1","","","1","","","1","5","5","2","2","4","1","1","","","","1","1","2","1","1","1","3","1","1",""
"22093605","Completed","212.186.128.243","10/20/2024 19:08:42","0","69","1","","","","","","","","","AT","9","2","","1","","","","4","1","","","","1","1","","1","3","5","5","4","5","1","","1","1","1","","1","1","1","1","2","2","2","2",""
"22093606","Completed","77.119.215.250","10/20/2024 19:09:19","0","135","1","","","","","","","","","AT","9","1","","","","","1","4","1","1","","1","1","1","1","3","5","4","4","2","3","2","1","1","","","1","1","1","2","1","3","3","2","1",""
"22093608","Completed","212.186.128.243","10/20/2024 19:09:57","0","70","1","","","","","","","","","AT","9","2","1","","","","","2","1","","","","","1","","2","3","5","3","5","3","1","","1","","1","","1","2","2","3","2","2","2","1",""
"22093610","Completed","212.186.128.243","10/20/2024 19:11:12","0","60","1","","","","","","","","","AT","9","2","","","","1","","4","","1","","1","1","","","1","3","4","4","3","5","1","","1","1","","","1","1","1","1","2","3","1","2",""
"22093611","Completed","77.119.215.250","10/20/2024 19:11:52","0","119","1","","","","","","","","","AT","9","1","","1","1","1","1","4","","1","","","1","1","","4","5","2","4","2","4","1","","1","1","","1","1","2","1","3","3","3","2","1",""
"22093612","Completed","212.186.128.243","10/20/2024 19:12:18","0","64","1","","","","","","","","","AT","9","1","","","","","1","4","","1","","1","","","","2","4","5","5","5","5","1","","1","1","","","1","2","1","1","2","2","1","1",""
"22093736","Started","77.119.215.250","10/20/2024 19:13:29","0","15","1","","","","","","","","","AT","9","1","","","","","","4","","","","1","1","","1","","","","","","","","","","","","","","","","","","","","",""
"22093737","Completed","212.186.128.243","10/20/2024 19:13:33","0","58","1","","","","","","","","","AT","9","1","","","1","","","4","1","","","1","","","","2","4","4","4","4","4","1","","1","1","1","","1","2","1","1","2","3","2","1",""
"22093738","Completed","77.119.215.250","10/20/2024 19:14:05","0","83","1","","","","","","","","","AT","9","1","","","","1","1","4","","1","1","1","1","","1","1","5","3","5","4","4","1","","1","1","","1","1","1","1","1","2","3","2","1",""
"22093739","Completed","212.186.128.243","10/20/2024 19:15:07","0","54","1","","","","","","","","","AT","9","1","","","","1","","4","","1","","1","","","","1","4","4","4","4","4","1","","1","1","1","","1","1","1","1","1","2","1","1",""
"22093740","Completed","212.186.128.243","10/20/2024 19:16:05","0","58","1","","","","","","","","","AT","9","2","1","","","","","3","1","","","","","1","","1","3","4","4","4","5","1","","1","1","1","","1","2","2","1","2","3","2","4",""
"22093741","Completed","212.186.128.243","10/20/2024 19:17:10","0","56","1","","","","","","","","","AT","9","1","","","","","1","4","","1","","1","1","","","1","4","4","4","3","3","1","1","","","1","","1","2","1","1","1","3","1","1",""
"22093742","Completed","212.186.128.243","10/20/2024 19:22:25","0","72","1","","","","","","","","","AT","9","1","","","1","","1","4","1","","","","","1","","1","5","4","5","4","2","1","","1","","","","1","2","4","1","2","4","1","1",""
"22093743","Completed","212.186.128.243","10/20/2024 19:23:49","0","83","1","","","","","","","","","AT","9","1","","1","","","","4","","1","","","1","","","3","2","2","1","4","1","1","","1","","","","1","3","2","3","3","5","1","1",""
"22093744","Completed","212.186.128.243","10/20/2024 19:25:30","0","81","1","","","","","","","","","AT","9","2","1","","","","","2","1","","1","","1","","1","2","2","2","5","4","5","1","","1","1","1","","1","3","3","2","3","4","2","2",""
"22093745","Completed","212.186.128.243","10/20/2024 19:26:53","0","67","1","","","","","","","","","AT","9","2","","1","","","","3","1","","","1","","1","","2","2","1","4","4","5","2","","1","","","","1","2","2","1","2","3","1","6",""
"22093746","Completed","212.186.128.243","10/20/2024 19:29:15","0","151","1","","","","","","","","","AT","9","2","","","1","","","2","1","","","","1","1","","1","3","4","5","4","5","1","","1","1","1","","1","2","2","1","1","7","1","3",""
"22093747","Completed","212.186.128.243","10/20/2024 19:36:09","0","415","1","","","","","","","","","AT","9","2","","1","","","","1","","1","","","1","","","4","4","4","2","4","2","2","","","","1","","2","4","4","2","4","5","2","3",""
"22093748","Completed","212.186.128.243","10/20/2024 19:38:34","0","67","1","","","","","","","","","AT","9","2","","","1","","","2","","1","","","1","","","2","2","1","1","2","1","2","1","","","","1","2","5","5","3","5","5","2","3",""
"22093749","Completed","212.186.128.243","10/20/2024 19:39:38","0","64","1","","","","","","","","","AT","9","2","","1","","","","2","1","","","","","1","","4","4","2","5","2","5","2","","1","1","","","2","2","4","2","4","5","1","3",""
"22093822","Completed","212.186.128.243","10/20/2024 19:43:55","0","59","1","","","","","","","","","AT","9","1","","","1","1","1","4","1","","","","","1","","1","5","5","2","4","3","1","1","","","","1","1","2","2","1","2","2","1","1",""
"22094220","Completed","213.162.73.223","10/20/2024 21:52:52","0","36","1","","","","","","","","","AT","6","1","","","","","1","2","","1","","","","","1","2","","2","2","1","1","1","1","","","","","","3","3","2","5","2","3","4",""
"22094221","Completed","213.162.73.223","10/20/2024 21:53:32","0","42","1","","","","","","","","","AT","6","1","","","1","","","4","1","","","","","1","","1","5","2","2","2","3","1","","","","1","","2","1","3","1","4","2","3","4",""
"22094222","Completed","213.162.73.223","10/20/2024 21:54:18","0","38","1","","","","","","","","","AT","6","1","","","","1","","4","1","","","","1","1","","1","3","4","2","3","2","1","","1","1","","","1","2","3","1","3","3","1","3",""
"22094223","Completed","213.162.73.223","10/20/2024 21:55:01","0","42","1","","","","","","","","","AT","6","1","","1","1","1","","2","","1","","","","1","","1","3","2","4","2","5","1","1","1","","","","1","3","2","2","2","2","2","2",""
"22094224","Completed","213.162.73.223","10/20/2024 21:55:49","0","42","1","","","","","","","","","AT","6","2","1","1","1","1","1","2","","1","1","","","1","1","4","2","2","2","1","2","2","","","","","1","2","3","5","2","2","4","2","1",""
"22094225","Completed","213.162.73.223","10/20/2024 21:56:32","0","37","1","","","","","","","","","AT","6","","1","1","","","","1","1","","","","1","1","","3","3","2","2","2","2","1","","1","1","","","1","1","2","2","5","2","1","3",""
"22094226","Completed","213.162.73.223","10/20/2024 21:57:18","0","43","1","","","","","","","","","AT","6","1","1","1","","","","4","","1","1","1","1","1","","2","2","2","2","2","2","1","","1","","","","1","2","3","2","2","3","2","5",""
